venue_id,name,sheet_row,lookup_status,material_changes,old_google_place_id,old_last_verified,old_google_rating,old_google_review_count,old_google_types,old_google_phone,old_enriched,old_business_status,new_google_place_id,new_last_verified,new_google_rating,new_google_review_count,new_google_types,new_google_phone,new_enriched,new_business_status
v1288,Lot45,1151,ok,google_review_count,ChIJD6onYB1cwokRmpnxKk0jAws,2026-04-20,4.1,626,"night_club,point_of_interest,establishment",(347) 505-9155,yes,OPERATIONAL,ChIJD6onYB1cwokRmpnxKk0jAws,2026-05-22,4.1,630,"night_club,point_of_interest,establishment",(347) 505-9155,yes,OPERATIONAL
v1289,"Louis Valentino, Jr. Park and Pier",1152,ok,google_rating|google_review_count,ChIJq3mMh4hawokR1Rl_U7p-K5c,2026-04-20,4.7,1309,"park,scenic_spot,tourist_attraction,fishing_pier,point_of_interest,establishment",(212) 639-9675,yes,OPERATIONAL,ChIJq3mMh4hawokR1Rl_U7p-K5c,2026-05-22,4.6,1318,"park,tourist_attraction,fishing_pier,scenic_spot,point_of_interest,establishment",(212) 639-9675,yes,OPERATIONAL
v1290,Loveless Coffees,1153,ok,google_review_count|google_types,ChIJi0V-IohdwokRxK8_n0T4jVQ,2026-04-20,4.7,176,"coffee_shop,cafe,food_store,store,food,point_of_interest",,yes,OPERATIONAL,ChIJi0V-IohdwokRxK8_n0T4jVQ,2026-05-22,4.7,182,"coffee_shop,coffee_roastery,cafe,food_store,store,food,point_of_interest,establishment",,yes,OPERATIONAL
v1291,Luana's Tavern,1154,ok,google_rating|google_review_count|google_types,ChIJqwd2aGlbwokRjotGcADIRFE,2026-04-20,4.6,245,"american_restaurant,brunch_restaurant,cocktail_bar,event_venue,bar,restaurant",(929) 298-0321,yes,OPERATIONAL,ChIJqwd2aGlbwokRjotGcADIRFE,2026-05-22,4.5,251,"american_restaurant,cocktail_bar,brunch_restaurant,bar,event_venue,restaurant,food,point_of_interest,establishment",(929) 298-0321,yes,OPERATIONAL
v1292,LuAnne's Wild Ginger,1155,ok,google_review_count,ChIJVUnIE05awokRTYC1d5YMs9g,2026-04-20,4.5,627,"vegan_restaurant,vegetarian_restaurant,restaurant,food,point_of_interest,establishment",(718) 858-3880,yes,OPERATIONAL,ChIJVUnIE05awokRTYC1d5YMs9g,2026-05-22,4.5,634,"vegan_restaurant,vegetarian_restaurant,restaurant,food,point_of_interest,establishment",(718) 858-3880,yes,OPERATIONAL
v1293,LunÀtico,1156,ok,google_review_count|google_types,ChIJESF5DXZcwokRVyeGiPtTMfY,2026-04-20,4.7,1025,"bar,cocktail_bar,wine_bar,live_music_venue,event_venue,restaurant",(718) 513-0339,yes,OPERATIONAL,ChIJESF5DXZcwokRVyeGiPtTMfY,2026-05-22,4.7,1033,"bar,wine_bar,cocktail_bar,live_music_venue,event_venue,restaurant,food,point_of_interest,establishment",(718) 513-0339,yes,OPERATIONAL
v1294,Maimoun,1157,ok,google_review_count,ChIJ30ixq3hZwokRXuTexWBzo-8,2026-04-20,4.8,22,"clothing_store,store,point_of_interest,establishment",(347) 768-3369,yes,OPERATIONAL,ChIJ30ixq3hZwokRXuTexWBzo-8,2026-05-22,4.8,23,"clothing_store,store,point_of_interest,establishment",(347) 768-3369,yes,OPERATIONAL
v1295,McNally Jackson Books Downtown Brooklyn,1158,ok,google_review_count,ChIJDSUF2NVbwokRgTKVYvaYPdo,2026-04-20,4.7,276,"book_store,store,point_of_interest,establishment",(718) 422-7780,yes,OPERATIONAL,ChIJDSUF2NVbwokRgTKVYvaYPdo,2026-05-22,4.7,278,"book_store,store,point_of_interest,establishment",(718) 422-7780,yes,OPERATIONAL
v1296,MEILI Rooftop,1159,ok,google_review_count,ChIJ7_3mQABZwokRKrRL8Uy1Fic,2026-04-20,4.6,35,"bar,point_of_interest,establishment",(516) 960-1936,yes,OPERATIONAL,ChIJ7_3mQABZwokRKrRL8Uy1Fic,2026-05-22,4.6,60,"bar,point_of_interest,establishment",(516) 960-1936,yes,OPERATIONAL
v1297,Miski Cafe,1160,ok,google_review_count,ChIJU7_AxMRbwokRVw4_FwieFkQ,2026-04-20,4.9,53,"cafe,food,point_of_interest,establishment",(347) 365-1236,yes,OPERATIONAL,ChIJU7_AxMRbwokRVw4_FwieFkQ,2026-05-22,4.9,55,"cafe,food,point_of_interest,establishment",(347) 365-1236,yes,OPERATIONAL
v1298,Mixtape Bushwick,1161,ok,google_types,ChIJ9zM86xhcwokRNsZ6GptnmZ0,2026-04-20,4.6,189,"coffee_shop,cafe,food_store,store,food,point_of_interest",(718) 381-5248,yes,OPERATIONAL,ChIJ9zM86xhcwokRNsZ6GptnmZ0,2026-05-22,4.6,189,"coffee_shop,cafe,food_store,store,food,point_of_interest,establishment",(718) 381-5248,yes,OPERATIONAL
v1299,Mociun Fine Jewelry & Home,1162,ok,google_rating|google_types,ChIJnZMW2F9ZwokRGOicHTtZELc,2026-04-20,4.7,172,"art_gallery,jewelry_store,home_goods_store,service,store,point_of_interest",(347) 227-8966,yes,OPERATIONAL,ChIJnZMW2F9ZwokRGOicHTtZELc,2026-05-22,4.6,172,"art_gallery,jewelry_store,home_goods_store,store,point_of_interest,service,establishment",(347) 227-8966,yes,OPERATIONAL
v1300,Monger's Palate,1163,ok,google_review_count,ChIJxdoUDE9ZwokR76dx0fzUOY0,2026-04-20,4.9,99,"food_store,food,point_of_interest,store,establishment",(718) 383-0612,yes,OPERATIONAL,ChIJxdoUDE9ZwokR76dx0fzUOY0,2026-05-22,4.9,101,"food_store,store,food,point_of_interest,establishment",(718) 383-0612,yes,OPERATIONAL
v1301,Nako,1164,ok,google_review_count|google_types,ChIJg_UbL7dbwokR6om4KqNiFhM,2026-04-20,4.7,154,"coffee_shop,cafe,food_store,food,store,point_of_interest",,yes,OPERATIONAL,ChIJg_UbL7dbwokR6om4KqNiFhM,2026-05-22,4.7,166,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",,yes,OPERATIONAL
v1302,Nenes Taqueria,1165,ok,google_review_count,ChIJS8rSNvtbwokRtZqLNnAcOhI,2026-04-20,4.2,814,"mexican_restaurant,restaurant,food,point_of_interest,establishment",(929) 607-4551,yes,OPERATIONAL,ChIJS8rSNvtbwokRtZqLNnAcOhI,2026-05-22,4.2,835,"mexican_restaurant,restaurant,food,point_of_interest,establishment",(929) 607-4551,yes,OPERATIONAL
v1303,Next Stop Vegan,1166,ok,google_rating|google_review_count,ChIJtxeOqXdbwokRa1M5fa8HJXE,2026-04-20,4.7,1087,"vegan_restaurant,vegetarian_restaurant,restaurant,food,point_of_interest,establishment",(917) 966-6066,yes,OPERATIONAL,ChIJtxeOqXdbwokRa1M5fa8HJXE,2026-05-22,4.8,1115,"vegan_restaurant,vegetarian_restaurant,restaurant,food,point_of_interest,establishment",(917) 966-6066,yes,OPERATIONAL
v1304,Nomia,1167,ok,,ChIJIeg7m1xZwokRrvzwhxzbZ6U,2026-04-20,4.9,13,"clothing_store,store,point_of_interest,establishment",(917) 655-7315,yes,OPERATIONAL,ChIJIeg7m1xZwokRrvzwhxzbZ6U,2026-05-22,4.9,13,"clothing_store,store,point_of_interest,establishment",(917) 655-7315,yes,OPERATIONAL
v1305,Oxomoco,1168,ok,google_review_count,ChIJ__-z7kBZwokRezHqB39zBLI,2026-04-20,4.5,2406,"mexican_restaurant,restaurant,food,point_of_interest,establishment",(646) 688-4180,yes,OPERATIONAL,ChIJ__-z7kBZwokRezHqB39zBLI,2026-05-22,4.5,2425,"mexican_restaurant,restaurant,food,point_of_interest,establishment",(646) 688-4180,yes,OPERATIONAL
v1306,Pally,1169,ok,google_review_count|google_types,ChIJR45CcxNZwokR5Ju4mTlmlsQ,2026-04-20,4.8,135,"coffee_shop,cocktail_bar,breakfast_restaurant,wine_bar,brunch_restaurant,bistro",,yes,OPERATIONAL,ChIJR45CcxNZwokR5Ju4mTlmlsQ,2026-05-22,4.8,142,"coffee_shop,wine_bar,brunch_restaurant,cocktail_bar,breakfast_restaurant,bistro,bar,cafe,restaurant,food_store,store,food,point_of_interest,establishment",,yes,OPERATIONAL
v1307,Palmetto,1170,ok,google_review_count,ChIJj9JnL01dwokRrwH5joV_PQo,2026-04-20,4.5,296,"cocktail_bar,bar,point_of_interest,establishment",,yes,OPERATIONAL,ChIJj9JnL01dwokRrwH5joV_PQo,2026-05-22,4.5,297,"cocktail_bar,bar,point_of_interest,establishment",,yes,OPERATIONAL
v1308,Plaza Ortega,1171,ok,google_review_count|google_types,ChIJ8c7qN7ddwokR8xRXSgF0f4M,2026-04-20,4.7,440,"mexican_restaurant,ice_cream_shop,dessert_shop,confectionery,grocery_store,food_store",(347) 365-1086,yes,OPERATIONAL,ChIJ8c7qN7ddwokR8xRXSgF0f4M,2026-05-22,4.7,474,"mexican_restaurant,ice_cream_shop,grocery_store,dessert_shop,confectionery,food_store,store,restaurant,food,point_of_interest,establishment",(347) 365-1086,yes,OPERATIONAL
v1309,Plus de Vin,1172,ok,google_rating|google_review_count,ChIJXS7DnARZwokR7U74X6NnHpQ,2026-04-20,4.6,59,"wine_bar,bar,food,point_of_interest,establishment",,yes,OPERATIONAL,ChIJXS7DnARZwokR7U74X6NnHpQ,2026-05-22,4.7,62,"wine_bar,bar,food,point_of_interest,establishment",,yes,OPERATIONAL
v1310,Prospect Butcher Co.,1173,ok,google_review_count|google_types,ChIJ23ll2DFbwokRK6Xb1n21pew,2026-04-20,4.5,131,"butcher_shop,sandwich_shop,restaurant,food_store,store,food",(347) 763-9500,yes,OPERATIONAL,ChIJ23ll2DFbwokRK6Xb1n21pew,2026-05-22,4.5,133,"butcher_shop,sandwich_shop,restaurant,food_store,store,food,manufacturer,point_of_interest,service,establishment",(347) 763-9500,yes,OPERATIONAL
v1311,Prospect Park,1174,ok,google_review_count,ChIJQwRohxBbwokRmHrfAMb3ixc,2026-04-20,4.7,28364,"park,tourist_attraction,point_of_interest,establishment",(718) 965-8951,yes,OPERATIONAL,ChIJQwRohxBbwokRmHrfAMb3ixc,2026-05-22,4.7,28451,"park,tourist_attraction,point_of_interest,establishment",(718) 965-8951,yes,OPERATIONAL
v1312,Raggedy Threads,1175,ok,google_rating|google_review_count,ChIJk4lMAlhZwokRvJ-03VEYZcE,2026-04-20,4.3,42,"clothing_store,store,point_of_interest,establishment",(718) 387-2390,yes,OPERATIONAL,ChIJk4lMAlhZwokRvJ-03VEYZcE,2026-05-22,4.2,45,"clothing_store,store,point_of_interest,establishment",(718) 387-2390,yes,OPERATIONAL
v1313,Ramen DANBO Park Slope,1176,ok,google_review_count|google_types,ChIJD07tCrBbwokRpbUUdyE2jo4,2026-04-20,4.4,1519,"ramen_restaurant,noodle_shop,vegan_restaurant,vegetarian_restaurant,japanese_restaurant,restaurant",,yes,OPERATIONAL,ChIJD07tCrBbwokRpbUUdyE2jo4,2026-05-22,4.4,1526,"ramen_restaurant,vegan_restaurant,vegetarian_restaurant,noodle_shop,japanese_restaurant,restaurant,food,point_of_interest,establishment",,yes,OPERATIONAL
v1314,"RHYTHM ZERO, WILLIAMSBURG",1177,ok,google_review_count|google_types,ChIJxSNlflVZwokRKeKASsTJB-I,2026-04-20,4.6,73,"coffee_shop,cafe,food_store,store,food,point_of_interest",,yes,OPERATIONAL,ChIJxSNlflVZwokRKeKASsTJB-I,2026-05-22,4.6,79,"coffee_shop,cafe,food_store,store,food,point_of_interest,establishment",,yes,OPERATIONAL
v1315,Rocka Rolla,1178,ok,google_review_count,ChIJb37UJ1lZwokRxtE1AmtOBbg,2026-04-20,4.3,1111,"bar,point_of_interest,establishment",,yes,OPERATIONAL,ChIJb37UJ1lZwokRxtE1AmtOBbg,2026-05-22,4.3,1113,"bar,point_of_interest,establishment",,yes,OPERATIONAL
v1316,Rodeo,1179,ok,,ChIJFbHCbs1bwokRPp3F9TTvVo8,2026-04-20,4,85,"bar,point_of_interest,establishment",,yes,OPERATIONAL,ChIJFbHCbs1bwokRPp3F9TTvVo8,2026-05-22,4,85,"bar,point_of_interest,establishment",,yes,OPERATIONAL
v1317,Rugged Road & Co.,1180,ok,,ChIJr_R1BF5ZwokRiGkMZn-iF2c,2026-04-20,4.6,31,"clothing_store,point_of_interest,home_goods_store,store,establishment",(929) 726-1668,yes,OPERATIONAL,ChIJr_R1BF5ZwokRiGkMZn-iF2c,2026-05-22,4.6,31,"clothing_store,home_goods_store,store,point_of_interest,establishment",(929) 726-1668,yes,OPERATIONAL
v1318,Saint Eves Cocktail Bar,1181,ok,,ChIJmV1QVqhbwokR_ApUAo05bEE,2026-04-20,4.6,148,"cocktail_bar,bar,point_of_interest,establishment",(718) 369-0493,yes,OPERATIONAL,ChIJmV1QVqhbwokR_ApUAo05bEE,2026-05-22,4.6,148,"cocktail_bar,bar,point_of_interest,establishment",(718) 369-0493,yes,OPERATIONAL
v1319,Saint Michel Cafe,1182,ok,google_review_count|google_types,ChIJe1ZX6whkwokRA4dh1WfGjw4,2026-04-20,5,183,"coffee_shop,cafe,candy_store,cake_shop,bakery,wholesaler",(929) 356-6428,yes,OPERATIONAL,ChIJe1ZX6whkwokRA4dh1WfGjw4,2026-05-22,5,184,"coffee_shop,cake_shop,cafe,candy_store,wholesaler,confectionery,bakery,food_store,store,food,manufacturer,point_of_interest,establishment",(929) 356-6428,yes,OPERATIONAL
v1320,Salt Lizard,1183,ok,google_review_count|google_types,ChIJYUlOWWBZwokRiO-JUciJ0uE,2026-04-20,4.3,863,"bar_and_grill,steak_house,sushi_restaurant,japanese_restaurant,bar,restaurant",(718) 782-2087,yes,OPERATIONAL,ChIJYUlOWWBZwokRiO-JUciJ0uE,2026-05-22,4.3,865,"steak_house,bar_and_grill,sushi_restaurant,bar,japanese_restaurant,restaurant,food,point_of_interest,establishment",(718) 782-2087,yes,OPERATIONAL
v1321,Saturn Road,1184,ok,google_rating|google_review_count|google_types,ChIJN_uyy55bwokRzVyFQ6MUTZs,2026-04-20,4.8,129,"coffee_shop,cafe,bar,food_store,food,store",(917) 409-7781,yes,OPERATIONAL,ChIJN_uyy55bwokRzVyFQ6MUTZs,2026-05-22,4.7,137,"coffee_shop,bar,cafe,food_store,store,food,point_of_interest,establishment",(917) 409-7781,yes,OPERATIONAL
v1322,Sawa,1185,ok,google_review_count,ChIJD87O1YJbwokR6lRmQ6nsIfU,2026-04-20,4.5,285,"lebanese_restaurant,restaurant,food,point_of_interest,establishment",(917) 400-6182,yes,OPERATIONAL,ChIJD87O1YJbwokR6lRmQ6nsIfU,2026-05-22,4.5,297,"lebanese_restaurant,restaurant,food,point_of_interest,establishment",(917) 400-6182,yes,OPERATIONAL
v1323,Selune Annex,1186,ok,google_rating,ChIJP0b_VmpdwokR4nwDWhoc_WI,2026-04-20,4.5,80,"wine_bar,bar,food,point_of_interest,establishment",(917) 586-9454,yes,OPERATIONAL,ChIJP0b_VmpdwokR4nwDWhoc_WI,2026-05-22,4.6,80,"wine_bar,bar,point_of_interest,food,establishment",(917) 586-9454,yes,OPERATIONAL
v1324,Selva,1187,ok,google_review_count|google_types,ChIJMXG2IKFdwokRSNnbd7FNMHE,2026-04-20,4.9,86,"bar,art_gallery,cafe,food,store,point_of_interest",(631) 551-5231,yes,OPERATIONAL,ChIJMXG2IKFdwokRSNnbd7FNMHE,2026-05-22,4.9,88,"bar,art_gallery,cafe,store,food,point_of_interest,establishment",(631) 551-5231,yes,OPERATIONAL
v1325,senti senti,1188,ok,google_review_count,ChIJR45uj3hZwokR6C6PVhoSBkY,2026-04-20,4.7,93,"store,point_of_interest,establishment",(347) 294-0274,yes,OPERATIONAL,ChIJR45uj3hZwokR6C6PVhoSBkY,2026-05-22,4.7,97,"store,point_of_interest,establishment",(347) 294-0274,yes,OPERATIONAL
v1327,Simply Nova,1189,ok,google_review_count|google_types,ChIJl7zha7BZwokR5DXf9UAP0u4,2026-04-20,4.6,245,"bagel_shop,pastry_shop,bakery,sandwich_shop,dessert_shop,confectionery",(347) 599-2294,yes,OPERATIONAL,ChIJl7zha7BZwokR5DXf9UAP0u4,2026-05-22,4.6,248,"bagel_shop,pastry_shop,bakery,sandwich_shop,dessert_shop,confectionery,grocery_store,manufacturer,wholesaler,restaurant,food_store,store,food,point_of_interest,establishment",(347) 599-2294,yes,OPERATIONAL
v1328,Sips,1190,ok,google_review_count|google_types,ChIJq8mlGtldwokRyGJP_tjKyyE,2026-04-20,4.8,231,"cafe,breakfast_restaurant,coffee_shop,restaurant,food_store,store",(347) 946-9847,yes,OPERATIONAL,ChIJq8mlGtldwokRyGJP_tjKyyE,2026-05-22,4.8,235,"cafe,breakfast_restaurant,coffee_shop,food_store,store,restaurant,food,point_of_interest,establishment",(347) 946-9847,yes,OPERATIONAL
v1329,Sobre Masa,1191,ok,google_review_count|google_types,ChIJmeKSwPFdwokRZ--71Rq0GBY,2026-04-20,4.5,465,"mexican_restaurant,cocktail_bar,bar,restaurant,food_store,store",(347) 844-2343,yes,OPERATIONAL,ChIJmeKSwPFdwokRZ--71Rq0GBY,2026-05-22,4.5,467,"mexican_restaurant,cocktail_bar,bar,food_store,store,restaurant,point_of_interest,food,establishment",(347) 844-2343,yes,OPERATIONAL
v1330,Sofreh,1192,ok,google_review_count,ChIJK9DnCNlbwokR499xR5NXZII,2026-04-20,4.3,1092,"persian_restaurant,restaurant,food,point_of_interest,establishment",(646) 798-1690,yes,OPERATIONAL,ChIJK9DnCNlbwokR499xR5NXZII,2026-05-22,4.3,1099,"persian_restaurant,restaurant,food,point_of_interest,establishment",(646) 798-1690,yes,OPERATIONAL
v1331,Stonefruit Espresso + Kitchen,1193,ok,google_review_count|google_types,ChIJz03QXJRbwokR7eKaWjPrxs8,2026-04-20,4.3,482,"coffee_shop,brunch_restaurant,breakfast_restaurant,cafe,food_store,restaurant",(718) 230-4147,yes,OPERATIONAL,ChIJz03QXJRbwokR7eKaWjPrxs8,2026-05-22,4.3,484,"coffee_shop,breakfast_restaurant,brunch_restaurant,cafe,restaurant,food_store,store,food,point_of_interest,establishment",(718) 230-4147,yes,OPERATIONAL
v1332,Studio Dem,1194,ok,,ChIJia4fxAxfwokRk575FSzVz4U,2026-04-20,5,13,"clothing_store,store,point_of_interest,establishment",,yes,OPERATIONAL,ChIJia4fxAxfwokRk575FSzVz4U,2026-05-22,5,13,"clothing_store,store,point_of_interest,establishment",,yes,OPERATIONAL
v1333,Sunset Park,1195,ok,,ChIJfWVm5LNawokRMvYNqC6zPgg,2026-04-20,,,"neighborhood,political",,yes,,ChIJfWVm5LNawokRMvYNqC6zPgg,2026-05-22,,,"neighborhood,political",,yes,
v1334,Taku Sando,1196,ok,google_review_count,ChIJ8ZshVyFZwokRqQFLjNmfWmE,2026-04-20,4.4,420,"sandwich_shop,japanese_restaurant,restaurant,food,point_of_interest,establishment",(347) 294-0461,yes,OPERATIONAL,ChIJ8ZshVyFZwokRqQFLjNmfWmE,2026-05-22,4.4,432,"sandwich_shop,japanese_restaurant,restaurant,food,point_of_interest,establishment",(347) 294-0461,yes,OPERATIONAL
v1335,TALEA Beer Co - Williamsburg,1197,ok,google_review_count|google_types,ChIJ5TvP21FZwokRLFjbliEhRUc,2026-04-20,4.6,386,"brewery,cafe,restaurant,food,bar,manufacturer",(347) 799-1281,yes,OPERATIONAL,ChIJ5TvP21FZwokRLFjbliEhRUc,2026-05-22,4.6,388,"brewery,cafe,bar,service,manufacturer,restaurant,point_of_interest,food,establishment",(347) 799-1281,yes,OPERATIONAL
v1336,TANGERINE,1198,ok,,ChIJXWoA3vBZwokRKV5Ux-5oeek,2026-04-20,5,19,"clothing_store,book_store,home_goods_store,store,point_of_interest,establishment",(347) 599-2232,yes,OPERATIONAL,ChIJXWoA3vBZwokRKV5Ux-5oeek,2026-05-22,5,19,"clothing_store,book_store,home_goods_store,store,point_of_interest,establishment",(347) 599-2232,yes,OPERATIONAL
v1337,Taqueria Al Pastor,1199,ok,google_review_count|google_types,ChIJVxxLjhhdwokRljQPK_XWGzw,2026-04-20,4.6,1044,"taco_restaurant,catering_service,food_delivery,restaurant,food,service",(718) 269-7538,yes,OPERATIONAL,ChIJVxxLjhhdwokRljQPK_XWGzw,2026-05-22,4.6,1078,"taco_restaurant,catering_service,food_delivery,service,restaurant,point_of_interest,food,establishment",(718) 269-7538,yes,OPERATIONAL
v1338,Taqueria El Chato,1200,ok,google_review_count,ChIJpx9oNwBZwokRadMPBkSKnvY,2026-04-20,4.6,258,"mexican_restaurant,restaurant,point_of_interest,food,establishment",,yes,OPERATIONAL,ChIJpx9oNwBZwokRadMPBkSKnvY,2026-05-22,4.6,282,"mexican_restaurant,restaurant,point_of_interest,food,establishment",,yes,OPERATIONAL
v1339,The Little Bookshop,1201,ok,google_review_count|google_types,ChIJgctCgGhbwokRYR1ln2hAnbs,2026-04-20,4.9,113,"book_store,coffee_shop,cafe,bar,food_store,food",(929) 549-1344,yes,OPERATIONAL,ChIJgctCgGhbwokRYR1ln2hAnbs,2026-05-22,4.9,121,"book_store,coffee_shop,cafe,food_store,bar,store,food,point_of_interest,establishment",(929) 549-1344,yes,OPERATIONAL
v1340,The Lot Radio,1202,ok,google_review_count|google_types,ChIJR_7aYENZwokRzg5z2e4iuao,2026-04-20,4.7,481,"bar,wine_bar,coffee_shop,cafe,food_store,food",(929) 339-4366,yes,OPERATIONAL,ChIJR_7aYENZwokRzg5z2e4iuao,2026-05-22,4.7,486,"bar,wine_bar,coffee_shop,cafe,food_store,store,food,point_of_interest,establishment",(929) 339-4366,yes,OPERATIONAL
v1341,The Meat Hook,1203,ok,google_review_count|google_types,ChIJOYVff1pZwokRfUJCugXW69Y,2026-04-20,4.6,308,"butcher_shop,manufacturer,food_store,service,store,point_of_interest",(718) 609-9300,yes,OPERATIONAL,ChIJOYVff1pZwokRfUJCugXW69Y,2026-05-22,4.6,309,"butcher_shop,food_store,store,manufacturer,service,food,point_of_interest,establishment",(718) 609-9300,yes,OPERATIONAL
v1342,The Ripped Bodice,1204,ok,google_review_count,ChIJPyEC6zdbwokRjJLnHctI-AM,2026-04-20,4.8,509,"book_store,store,point_of_interest,establishment",(347) 227-8899,yes,OPERATIONAL,ChIJPyEC6zdbwokRjJLnHctI-AM,2026-05-22,4.8,516,"book_store,store,point_of_interest,establishment",(347) 227-8899,yes,OPERATIONAL
v1343,The Sultan Room,1205,ok,google_review_count,ChIJA8spEXRdwokRCEKqSASypjU,2026-04-20,4.5,279,"night_club,point_of_interest,establishment",(718) 215-0025,yes,OPERATIONAL,ChIJA8spEXRdwokRCEKqSASypjU,2026-05-22,4.5,288,"night_club,point_of_interest,establishment",(718) 215-0025,yes,OPERATIONAL
v1344,The Ten Bells Brooklyn,1206,ok,google_review_count|google_types,ChIJv5QvLQddwokR8sH0Q-NHt5Q,2026-04-20,4.4,337,"wine_bar,tapas_restaurant,cocktail_bar,bar,restaurant,food",(845) 584-3523,yes,OPERATIONAL,ChIJv5QvLQddwokR8sH0Q-NHt5Q,2026-05-22,4.4,377,"wine_bar,cocktail_bar,tapas_restaurant,bar,restaurant,point_of_interest,food,establishment",(845) 584-3523,yes,OPERATIONAL
v1345,The West Brooklyn,1207,ok,google_review_count|google_types,ChIJWaaZj1hZwokRalNHJEvg7cw,2026-04-20,4.4,555,"bar,cocktail_bar,coffee_shop,cafe,food_store,food",(718) 599-1704,yes,OPERATIONAL,ChIJWaaZj1hZwokRalNHJEvg7cw,2026-05-22,4.4,556,"bar,coffee_shop,cocktail_bar,cafe,food_store,store,food,point_of_interest,establishment",(718) 599-1704,yes,OPERATIONAL
v1346,The Word Is Change,1208,ok,google_review_count,ChIJt-jNd4ZbwokREiFzH3LFrec,2026-04-20,4.8,129,"book_store,store,point_of_interest,establishment",(347) 441-0048,yes,OPERATIONAL,ChIJt-jNd4ZbwokREiFzH3LFrec,2026-05-22,4.8,131,"book_store,store,point_of_interest,establishment",(347) 441-0048,yes,OPERATIONAL
v1347,Theodora,1209,ok,google_review_count|google_types,ChIJJye7jZBbwokRtioAck7uEIg,2026-04-20,4.6,658,"mediterranean_restaurant,family_restaurant,seafood_restaurant,restaurant,food,point_of_interest",(929) 692-6360,yes,OPERATIONAL,ChIJJye7jZBbwokRtioAck7uEIg,2026-05-22,4.6,691,"mediterranean_restaurant,family_restaurant,seafood_restaurant,restaurant,food,point_of_interest,establishment",(929) 692-6360,yes,OPERATIONAL
v1348,three legged cat,1210,ok,google_review_count|google_types,ChIJWSJ1fbxZwokRohpU1WNpNpA,2026-04-20,4.5,172,"coffee_shop,cafe,food_store,store,food,point_of_interest",,yes,OPERATIONAL,ChIJWSJ1fbxZwokRohpU1WNpNpA,2026-05-22,4.5,180,"coffee_shop,cafe,food_store,store,food,point_of_interest,establishment",,yes,OPERATIONAL
v1349,Tico's Cafetería,1211,ok,google_review_count|google_types,ChIJLyflQlVdwokRLJ2XuRRQTnA,2026-04-20,4.6,156,"cuban_restaurant,cafeteria,coffee_shop,cafe,food_store,store",(929) 699-4864,yes,OPERATIONAL,ChIJLyflQlVdwokRLJ2XuRRQTnA,2026-05-22,4.6,163,"cuban_restaurant,cafeteria,coffee_shop,cafe,restaurant,food_store,store,food,point_of_interest,establishment",(929) 699-4864,yes,OPERATIONAL
v1350,Til Death,1212,ok,google_review_count,ChIJLcTP_INdwokR4HPrvwP7byU,2026-04-20,4.9,164,"cafe,car_repair,food,point_of_interest,service,establishment",,yes,OPERATIONAL,ChIJLcTP_INdwokR4HPrvwP7byU,2026-05-22,4.9,168,"cafe,car_repair,food,point_of_interest,service,establishment",,yes,OPERATIONAL
